63.0020020000, 28.9721660000,      11.11, 0
63.0148940000, 25.8616100000,      11.45, 0
63.0207960000, 27.4914950000,      10.93, 0
63.0377600000, 26.6735380000,      11.11, 0
63.0476090000, 27.1573730000,      11.27, 0
63.0477540000, 27.1569710000,      10.70, 0
63.0479560000, 28.8636760000,      10.28, 0
63.0479600000, 28.0802710000,      11.31, 0
63.0479950000, 27.1564670000,      11.40, 0
63.0480820000, 28.0778260000,      10.76, 0
63.0600300000, 26.4260180000,      10.69, 0
63.0796370000, 24.8704660000,       9.84, 0
63.0875220000, 27.5841790000,      10.23, 0
63.0888850000, 28.4350810000,       9.23, 0
63.0915640000, 27.7607330000,      10.75, 0
63.0924380000, 25.7360040000,      11.48, 0
63.0951550000, 26.4293540000,      10.37, 0
63.1073940000, 26.4722610000,      11.43, 0
63.1120000000, 27.8768730000,      11.18, 0
63.1244110000, 26.5724700000,      11.19, 0
63.1508200000, 26.5489900000,       9.27, 0
63.1567980000, 26.9645860000,      10.77, 0
63.1642120000, 24.3513200000,       9.85, 0
63.1773690000, 27.5991900000,      11.49, 0
63.1800280000, 26.2715870000,      11.23, 0
63.1826440000, 28.6438750000,      11.18, 0
63.1966810000, 26.1709580000,      11.14, 0
63.2190650000, 26.1833320000,      10.60, 0
63.2336170000, 25.9571510000,      10.92, 0
63.2391540000, 27.8956950000,      10.49, 0
63.2534280000, 26.8147910000,      10.29, 0
63.2636100000, 27.1126160000,       9.27, 0
63.2691320000, 26.4524990000,      10.77, 0
63.2807430000, 26.3980180000,      11.16, 0
63.2853770000, 26.6613040000,      10.11, 0
63.3218360000, 26.7449360000,       9.87, 0
63.3356430000, 26.3295560000,      10.54, 0
63.3416990000, 24.7109780000,      11.38, 0
63.3450950000, 27.8848590000,      11.41, 0
63.3566720000, 27.3570250000,      10.47, 0
63.3589350000, 26.0552120000,      10.44, 0
63.3619200000, 25.5510480000,      11.39, 0
63.3885760000, 27.3189410000,      11.40, 0
63.4044890000, 26.3562280000,      10.82, 0
63.4154670000, 25.0014900000,      11.45, 0
63.4301050000, 24.7519420000,       9.23, 0
63.4413850000, 27.5739880000,      11.28, 0
63.4609870000, 25.1901190000,      11.12, 0
63.4653920000, 27.4558510000,      10.11, 0
63.4696860000, 25.3035370000,       9.99, 0
63.4731500000, 25.0359880000,      10.36, 0
63.4849100000, 25.7745110000,      10.60, 0
63.4849820000, 26.3021030000,       9.95, 0
63.4974290000, 27.3918230000,      10.41, 0
63.4996690000, 25.2677710000,      10.01, 0
63.5019710000, 27.3636130000,      11.23, 0
63.5065180000, 26.4328750000,      11.45, 0
63.5066400000, 25.6251700000,      11.16, 0
63.5078590000, 26.5039860000,      10.90, 0
63.5092810000, 26.1794990000,      10.44, 0
63.5118180000, 24.8130460000,      10.79, 0
63.5312530000, 24.2952560000,      10.96, 0
63.5384690000, 26.3305230000,      10.19, 0
63.0005680000, 18.8312340000,      11.15, 0
63.0030570000, 13.3539480000,      10.82, 0
63.0033590000, 20.3319740000,      11.43, 0
63.0072560000, 21.8169520000,      11.17, 0
63.0090630000, 17.0762500000,      11.27, 0
63.0101380000, 14.1630050000,      10.72, 0
63.0177740000, 16.8924880000,      11.34, 0
63.0186050000, 12.7643260000,       9.12, 0
63.0239260000, 21.0697040000,       9.97, 0
63.0363090000, 12.5784540000,      11.49, 0
63.0391520000, 22.4138910000,      10.07, 0
63.0498490000, 12.0299090000,      10.15, 0
63.0524360000, 22.7728400000,      10.80, 0
63.0529620000, 20.7451670000,       9.18, 0
63.0601770000, 15.3450400000,      10.80, 0
63.0612940000, 22.4085770000,      11.15, 0
63.5812820000, 27.3539790000,      11.01, 0
63.5944340000, 28.7580780000,      11.50, 0
63.5948830000, 26.6667730000,      10.40, 0
63.5994410000, 25.0479830000,      10.35, 0
63.6190870000, 26.0248620000,      11.17, 0
63.6275380000, 28.8583010000,      11.42, 0
63.6281510000, 25.1903650000,      11.22, 0
63.6295540000, 28.8643890000,      11.35, 0
63.6390840000, 25.8293690000,      11.40, 0
63.6391700000, 24.3747880000,      11.49, 0
63.6471600000, 25.1812230000,      10.16, 0
63.6577140000, 26.9575540000,      11.05, 0
63.6675410000, 25.8906440000,      11.14, 0
63.6747530000, 28.7297020000,      11.20, 0
63.6761090000, 26.4140660000,      10.89, 0
63.6790700000, 28.9582100000,      10.38, 0
63.6822040000, 25.3134500000,      11.35, 0
63.6826300000, 26.1561990000,      11.49, 0
63.6848960000, 26.6552560000,       9.36, 0
63.6871930000, 25.7563880000,      11.32, 0
63.6958970000, 26.4708920000,       9.61, 0
63.6998860000, 27.8762930000,      10.84, 0
63.7119880000, 26.3851200000,      11.12, 0
63.7228580000, 27.7579020000,      11.03, 0
63.7349610000, 26.6109390000,      10.92, 0
63.7870260000, 26.2701000000,      10.76, 0
63.8059820000, 26.9263130000,      10.93, 0
63.8163210000, 27.1746440000,      11.18, 0
63.8338600000, 27.0622560000,      10.70, 0
63.8370390000, 25.8806500000,      11.05, 0
63.8466160000, 26.0576460000,      11.41, 0
63.9106940000, 25.3997610000,       9.55, 0
63.9135810000, 26.8858430000,      11.30, 0
63.9450890000, 26.5067350000,      11.27, 0
63.9818440000, 25.8916110000,      11.35, 0
64.0018990000, 27.4315780000,       9.96, 0
64.0081000000, 26.4145760000,       9.92, 0
64.0423610000, 25.5179670000,       9.02, 0
64.0543890000, 26.5377850000,      11.11, 0
63.0620390000, 13.1017330000,      11.26, 0
63.0642700000, 16.4192330000,      11.31, 0
63.0783630000, 16.3179530000,      11.15, 0
63.0787250000, 16.3162960000,      11.12, 0
63.0821310000, 23.2144360000,      10.33, 0
63.0937840000, 23.5911390000,       9.83, 0
63.0984000000, 14.0078370000,      11.38, 0
63.0999900000, 17.6018350000,      10.71, 0
63.1020050000, 19.8029500000,      11.04, 0
63.1020260000, 12.7366660000,      11.36, 0
63.1060100000, 23.6127780000,      11.13, 0
63.1148270000, 14.4816590000,      11.39, 0
63.1171840000, 23.3238160000,      11.37, 0
63.1204220000, 20.9190940000,      11.06, 0
63.1262340000, 21.9016590000,      11.44, 0
64.1084070000, 25.5119480000,      10.94, 0
64.1097550000, 26.7970830000,       9.34, 0
64.1303710000, 26.9635910000,      10.94, 0
64.1323950000, 27.5868680000,      10.32, 0
64.1779090000, 27.4058360000,      11.44, 0
64.1849570000, 25.8671910000,      10.33, 0
64.1935120000, 26.7907750000,      11.45, 0
64.1952570000, 26.2242200000,      11.27, 0
64.2077540000, 25.7391530000,      11.49, 0
64.2114310000, 26.7617150000,      10.98, 0
64.2267460000, 25.2463130000,      11.15, 0
64.2298450000, 26.3289380000,      11.14, 0
64.2307730000, 27.0375400000,      10.66, 0
64.2353070000, 26.7243120000,      11.40, 0
63.0280540000, 23.6957130000,      10.57, 0
63.0309220000, 23.9826160000,       9.96, 0
63.0667530000, 24.0466380000,      10.87, 0
63.0788960000, 23.7327630000,       9.97, 0
63.1304370000, 23.8844030000,      10.54, 0
64.2539020000, 26.8481500000,      11.46, 0
64.2585430000, 25.6739750000,      11.15, 0
64.3053720000, 27.3290600000,      10.63, 0
64.3202980000, 25.6786230000,      10.61, 0
64.3286900000, 25.3771820000,      11.05, 0
64.3418390000, 26.8256590000,      11.14, 0
64.3538090000, 26.4007630000,      10.54, 0
64.3574040000, 25.2224860000,      11.16, 0
64.3697160000, 26.8703630000,       9.73, 0
64.3758220000, 26.5963360000,      11.28, 0
64.3788680000, 26.1922950000,      11.24, 0
64.3858600000, 26.0376820000,      11.26, 0
64.4021810000, 27.3504810000,      10.56, 0
64.4046500000, 25.6476750000,      10.83, 0
64.4510510000, 27.0540450000,       9.45, 0
64.4511320000, 28.0440390000,      10.46, 0
64.4631470000, 26.2051540000,      11.03, 0
64.4667400000, 26.0540850000,      11.10, 0
64.4700510000, 25.7569050000,       9.73, 0
64.4705610000, 25.9982010000,      11.44, 0
