63.002002,28.972166,11.107195762499465,9.596,9.071,8.985
63.014894,25.86161,11.451713713645654,9.923,9.457,9.304
63.020796,27.491495,10.928192349942478,9.758,9.45,9.375
63.03776,26.673538,11.11383940531626,9.889,9.541,9.461
63.047609,27.157373,11.26887361874129,10.067,9.762,9.658
63.047754,27.156971,10.69808158351916,9.553,9.239,9.19
63.047956,28.863676,10.278961784708919,8.43,7.903,7.693
63.04796,28.080271,11.30819237494612,10.116,9.855,9.715
63.047995,27.156467,11.402233304428096,10.164,9.837,9.725
63.048082,28.077826,10.764351446622381,9.627,9.396,9.27
63.06003,26.426018,10.691052641348373,9.555,9.288,9.199
63.079637,24.870466,9.844408089260277,8.346,7.918,7.741
63.087522,27.584179,10.234983570015121,8.954,8.598,8.481
63.088885,28.435081,9.2272695233186,8.248,8.063,7.994
63.091564,27.760733,10.748335590934076,8.497,7.844,7.639
63.092438,25.736004,11.480854165457277,10.162,9.783,9.661
63.095155,26.429354,10.367836368441484,8.375,7.731,7.594
63.107394,26.472261,11.430772292592769,9.884,9.373,9.257
63.112,27.876873,11.175484655521016,10.568,10.486,10.469
63.124411,26.57247,11.194654695850975,9.79,9.342,9.234
63.15082,26.54899,9.271613675992189,7.605,7.08,6.93
63.156798,26.964586,10.771164706269754,9.014,8.453,8.307
63.164212,24.35132,9.851054514634757,8.588,8.243,8.129
63.177369,27.59919,11.491290402661123,9.636,9.075,8.897
63.180028,26.271587,11.226402907629083,10.171,9.971,9.872
63.182644,28.643875,11.175856293816082,8.931,8.289,8.075
63.196681,26.170958,11.14121706666273,10.017,9.742,9.67
63.219065,26.183332,10.597474833249148,9.765,9.667,9.581
63.233617,25.957151,10.920514275197236,9.081,8.498,8.347
63.239154,27.895695,10.49293569041572,9.067,8.648,8.499
63.253428,26.814791,10.291277893040315,8.646,8.129,7.979
63.26361,27.112616,9.274556766512408,7.275,6.674,6.492
63.269132,26.452499,10.769749379079869,9.612,9.35,9.239
63.280743,26.398018,11.16315888879616,9.948,9.586,9.528
63.285377,26.661304,10.114209510531305,8.994,8.678,8.65
63.321836,26.744936,9.873264192107225,7.353,6.667,6.387
63.335643,26.329556,10.535989438722218,8.626,7.976,7.87
63.341699,24.710978,11.38247007145507,9.207,8.559,8.372
63.345095,27.884859,11.41121401907885,9.657,9.136,8.951
63.356672,27.357025,10.472027380620588,9.932,9.922,9.856
63.358935,26.055212,10.440647182512766,9.302,9.048,8.944
63.36192,25.551048,11.389836968039882,10.143,9.828,9.697
63.388576,27.318941,11.395716817742692,10.422,10.271,10.171
63.404489,26.356228,10.81518267045716,9.365,8.866,8.784
63.415467,25.00149,11.453567335744154,10.219,9.984,9.783
63.430105,24.751942,9.23021706666273,8.106,7.829,7.759
63.441385,27.573988,11.280242609753548,9.671,9.183,9.018
63.460987,25.190119,11.120010040481077,9.883,9.559,9.445
63.465392,27.455851,10.113410114080445,7.846,7.193,6.983
63.469686,25.303537,9.987522483351576,8.071,7.485,7.313
63.47315,25.035988,10.360036537427446,9.419,9.26,9.185
63.48491,25.774511,10.602317571322878,9.338,9.005,8.878
63.484982,26.302103,9.948481948856234,8.324,7.79,7.665
63.497429,27.391823,10.407457916165118,9.168,8.822,8.728
63.499669,25.267771,10.007870877790001,8.881,8.64,8.532
63.501971,27.363613,11.225187570588162,9.429,8.9,8.709
63.506518,26.432875,11.454120068443805,10.245,9.912,9.83
63.50664,25.62517,11.15882693910281,9.963,9.678,9.559
63.507859,26.503986,10.895481948856236,9.271,8.688,8.612
63.509281,26.179499,10.443081450595052,8.921,8.401,8.305
