270.0073840000, -15.2079630000,      10.05, 0
270.0078680000, -15.6140570000,      11.17, 0
270.0255360000, -16.1241000000,      11.30, 0
270.0305900000, -15.9919460000,      10.17, 0
270.0371700000, -15.9031610000,      11.07, 0
270.0394340000, -16.7426190000,      10.46, 0
270.0408190000, -15.1357740000,      11.32, 0
270.0455030000, -16.1833170000,      10.30, 0
256.9945040000, -23.9130210000,       9.96, 2
257.1429870000, -23.9396740000,      10.87, 2
257.1462240000, -23.9845920000,      11.46, 2
270.0501980000, -16.0987300000,      11.40, 0
270.0511350000, -16.0669360000,      11.02, 0
270.0543650000, -15.3203870000,      10.97, 0
270.0564930000, -15.0604080000,      11.44, 0
270.0592140000, -15.5715940000,      10.83, 0
270.0624860000, -16.0518470000,      10.09, 0
270.0698920000, -15.4196870000,      11.37, 0
250.0374050000, -32.6543540000,      10.76, 0
250.0399880000, -31.8592910000,      11.43, 0
250.0416300000, -32.2014470000,      11.32, 0
250.0435230000, -32.7826190000,      11.46, 0
250.0572060000, -31.7887500000,      10.26, 0
250.0588660000, -31.1727280000,       9.94, 0
250.0652720000, -32.3096390000,      10.45, 0
250.0731250000, -31.1226920000,       9.18, 0
250.0838030000, -32.6726990000,      11.47, 0
250.1007310000, -32.2497100000,      11.26, 0
257.1778080000, -23.9139390000,      10.34, 0
257.1937920000, -24.0002140000,       9.55, 0
251.8019220000, -15.2053550000,      10.98, 0
251.8065990000, -15.2409770000,      11.47, 0
251.9597960000, -15.4120040000,      11.22, 0
252.0970780000, -15.1277940000,      10.79, 0
252.1236640000, -15.0696510000,      10.68, 0
270.0894950000, -15.6898010000,      11.02, 0
270.0963530000, -16.2620960000,      11.34, 0
270.1013990000, -15.8512490000,       9.89, 0
270.1049890000, -16.2983800000,      11.39, 0
270.1225810000, -15.6687500000,       9.65, 0
270.1272660000, -15.2347050000,      10.77, 0
250.1250580000, -32.5991100000,      11.46, 0
250.1412040000, -31.2862720000,      11.35, 0
270.1513980000, -16.0086400000,      11.40, 0
270.1559980000, -15.7129370000,      10.70, 0
270.1609340000, -15.0063580000,      10.32, 0
270.1628790000, -15.8801510000,       9.90, 0
270.1636270000, -15.3570980000,      10.94, 0
270.1645430000, -15.2959950000,      11.44, 0
270.1672920000, -15.1165060000,      10.40, 0
257.3289150000, -23.9770740000,      11.21, 2
257.3452300000, -23.9081730000,       9.14, 2
257.3904740000, -24.0311030000,       9.91, 2
257.4472200000, -24.2412490000,      10.91, 2
270.1773290000, -15.5871040000,      11.07, 0
270.1780950000, -16.6947780000,      11.36, 0
270.0045640000, -20.1481840000,      11.32, 0
270.0049850000, -21.8946610000,       9.99, 0
250.1785100000, -31.3059830000,      11.28, 0
250.1904810000, -31.2203410000,      10.14, 0
250.2046810000, -32.7018130000,      11.13, 0
250.2051690000, -31.8672140000,      10.67, 0
250.2067470000, -32.2147250000,      11.48, 0
270.0074880000, -17.4415020000,      11.26, 0
270.0121950000, -20.2069380000,      10.53, 0
270.0138830000, -21.5903380000,      11.27, 0
270.0169810000, -19.9225850000,      11.10, 0
252.4706560000, -15.3536750000,      10.95, 0
252.6041680000, -15.9861670000,       9.51, 0
252.7299360000, -16.1127700000,       9.72, 0
257.5046700000, -23.8646370000,      11.34, 2
257.5058780000, -23.8363990000,      11.08, 2
257.5119220000, -24.1496830000,       9.65, 2
257.5141600000, -23.9165060000,      10.53, 2
257.5178080000, -24.1093670000,      11.49, 2
257.5514710000, -23.9129660000,      11.38, 2
257.5637210000, -24.2060990000,      11.13, 2
257.5806330000, -24.2053220000,      10.83, 2
250.2244910000, -31.9500310000,      11.05, 0
250.2342990000, -31.2617680000,      10.49, 0
250.2487030000, -31.5785140000,      10.69, 0
250.2490300000, -32.3040810000,      10.72, 0
250.2498130000, -32.2822840000,      10.62, 0
250.2541190000, -32.2753140000,      11.18, 0
250.2654930000, -31.9666180000,      11.15, 0
270.0227340000, -19.9099180000,      11.03, 0
270.0275590000, -20.7174820000,      10.96, 0
270.0303870000, -17.7839090000,       9.06, 0
