# ra (deg)
# ___ right ascension (J2000 decimal deg)
# dec (deg)
# ___ declination (J2000 decimal deg)
# err_maj (arcsec)
# ___ Semi-major axis length of the one sigma position uncertainty ellipse
# err_min (arcsec)
# ___ Semi-minor axis length of the one sigma position uncertainty ellipse
# err_ang (deg)
# ___ angle of error ellipse major axis (E of N)
# designation
# ___ source designation formed from sexigesimal coordinates
# j_m (mag)
# ___ J band selected "default" magnitude
# j_cmsig (mag)
# ___ corrected J band photometric uncertainty
# j_msigcom (mag)
# ___ combined (total) J band photometric uncertainty
# j_snr
# ___ J band "scan" signal-to-noise ratio
# h_m (mag)
# ___ H band selected "default" magnitude
# h_cmsig (mag)
# ___ corrected H band photometric uncertainty
# h_msigcom (mag)
# ___ combined (total) H band photometric uncertainty
# h_snr
# ___ H band "scan" signal-to-noise ratio
# k_m (mag)
# ___ K band selected "default" magnitude
# k_cmsig (mag)
# ___ corrected K band photometric uncertainty
# k_msigcom (mag)
# ___ combined (total) K band photometric uncertainty
# k_snr
# ___ K band "scan" signal-to-noise ratio
# ph_qual
# ___ flag indicating photometric quality of source
# rd_flg
# ___ source of JHK "default" mags (AKA "read flag")
# bl_flg
# ___ indicates # JHK components fit simultaneously to source
# cc_flg
# ___ indicates JHK artifact contamination and/or confusion
# ndet
# ___ number of >3-sig. ap. mag measurements, # possible (jjhhkk)
# gal_contam
# ___ flag indicating if src is contaminated by extended source
# mp_flg
# ___ src is positionally associated with an asteroid, comet, etc
# j_h ->  Reference:    Input column(s): j_m, h_m, k_m, rd_flg
# h_k ->  Reference:    Input column(s): j_m, h_m, k_m, rd_flg
# j_k ->  Reference:    Input column(s): j_m, h_m, k_m, rd_flg
259.135199	-18.514017	9.11089327672581	7.287	6.699	6.558
255.309847	-26.732214	9.34601697978607	8.403	8.279	8.168
253.61234	-28.932718	9.509507953124999	7.619	7.047	6.869
254.506151	-23.574398	9.518480360531093	8.497	8.273	8.219
261.994285	-29.110815	9.529800438525438	8.386	8.115	8.024
266.764588	-24.848055	9.546845665943845	7.5	6.926	6.703
256.253606	-25.317448	9.59509211367472	8.517	8.266	8.203
264.409765	-29.269024	9.602800208582801	8.573	8.37	8.29
268.072242	-24.626217	9.627507953125	7.737	7.162	6.987
262.331451	-16.791395	9.659001165023437	8.565	8.319	8.24
257.069536	-19.800461	9.666791298866716	8.624	8.404	8.333
262.008496	-19.068933	9.679034326034788	7.281	6.646	6.374
268.126113	-24.608904	9.687675527560835	7.529	6.949	6.699
266.978771	-26.441887	9.707041112296837	8.774	8.633	8.544
258.26657	-28.321287	9.709225716619716	8.004	7.437	7.315
268.117571	-24.560064	9.712742203482861	7.819	7.227	7.068
255.032305	-27.953409	9.740474833249143	8.908	8.758	8.724
253.575266	-28.676113	9.755151536731464	8.664	8.387	8.341
266.385621	-21.08666	9.78781995321254	7.556	6.883	6.704
262.071223	-29.159319	9.798627328091865	8.575	8.319	8.148
256.575866	-18.63195	9.825052641348373	8.689	8.391	8.333
259.891384	-17.145512	9.82743412618067	8.019	7.486	7.295
259.387924	-17.870483	9.832839548379154	9.278	9.225	9.197
255.942341	-18.502094	9.838623868097978	7.961	7.416	7.215
257.151925	-27.908113	9.842941351644157	8.312	7.822	7.692
255.363073	-26.759817	9.855689466043552	9.126	9.031	8.983
253.125597	-25.408499	9.857548034771167	7.531	6.832	6.649
257.054547	-24.465872	9.922173003646359	9.222	9.165	9.09
255.973664	-18.547262	9.939806501897163	8.094	7.513	7.358
266.610132	-26.970915	9.946034919579908	7.587	6.901	6.694
255.444717	-25.411873	9.957908627293556	8.809	8.531	8.443
256.975403	-25.605539	9.961362278064149	8.156	7.56	7.433
264.220518	-30.123995	9.965344296192779	8.929	8.769	8.642
258.774358	-17.680799	9.976878732730176	8.321	7.764	7.65
257.650115	-29.189316	9.980550153245474	7.876	7.232	7.062
253.929672	-27.590481	9.993607073703517	9.366	9.262	9.26
256.399744	-19.37178	10.00165352172786	8.934	8.689	8.627
264.593763	-27.97979	10.011716817742688	9.038	8.921	8.787
266.553001	-26.948862	10.019143667027514	7.663	6.994	6.771
255.977965	-28.449244	10.027219018257451	9.577	9.582	9.531
262.43638	-29.54315	10.034446842970008	8.883	8.673	8.515
256.399204	-21.009275	10.037445622619247	8.904	8.6	8.55
261.107817	-29.810701	10.04210640878253	9.061	8.844	8.806
261.769853	-29.834057	10.04447378352935	8.6	8.09	8.022
257.140571	-29.073488	10.047597953004622	8.233	7.63	7.507
259.092388	-18.493973	10.048893276725806	8.225	7.631	7.496
263.801229	-22.316923	10.052426306616903	8.881	8.546	8.497
257.114488	-29.044794	10.072989438722223	8.163	7.613	7.407
264.548325	-24.285929	10.0734203032776	9.111	8.987	8.866
260.219194	-26.456831	10.07618267045716	8.626	8.221	8.045
257.662362	-24.372402	10.077164706269759	8.32	7.812	7.613
259.572621	-25.922884	10.087038160624589	9.027	8.842	8.725
262.771612	-18.646687	10.08828916565504	7.715	7.053	6.817
257.283445	-20.469067	10.088491094041872	9.062	8.835	8.781
256.909889	-26.740557	10.105313535809682	9.324	9.249	9.161
257.618779	-24.23193	10.117744484929686	8.145	7.516	7.37
256.179678	-25.351412	10.130160433204676	9.061	8.864	8.753
257.557618	-21.405064	10.134029176020253	8.362	7.744	7.65
