234573005	259.1352110	-18.5139840	8.998	30
204123071	254.5061470	-23.5744000	9.302	30
235867920	261.9942340	-29.1108210	9.568	30
224104372	266.7645920	-24.8480850	9.648	30
231022389	256.2535740	-25.3174430	9.495	30
238277236	262.3314240	-16.7914180	9.679	30
230718142	257.0695310	-19.8004220	9.717	30
227065865	262.0085290	-19.0689230	9.576	30
224237073	268.1260960	-24.6089580	9.674	30
236116584	258.2665330	-28.3213360	9.819	30
224263924	268.1175360	-24.5600890	9.790	30
231953206	255.0322960	-27.9534050	9.713	30
229428211	253.5752530	-28.6761460	9.883	30
226193201	266.3856270	-21.0866710	10.031	30
240494253	262.0711980	-29.1593770	10.013	30
230838275	256.5758940	-18.6319640	9.771	30
233527393	259.8914210	-17.1454810	9.876	30
230851410	255.9423580	-18.5021110	9.850	30
231963613	257.1519280	-27.9081200	9.975	30
203651713	253.1255930	-25.4085620	9.902	30
230846834	255.9736820	-18.5472900	9.951	30
222796818	266.6101450	-26.9709190	9.714	30
231006495	255.4447360	-25.4118700	9.971	30
230973280	256.9753960	-25.6055310	9.984	30
233452528	258.7743920	-17.6807650	10.492	30
231656112	257.6500420	-29.1893190	10.017	30
222811822	266.5529610	-26.9488470	9.922	30
230591955	256.3992080	-21.0092520	10.070	30
235632619	261.7698190	-29.8340190	10.313	30
231684976	257.1405490	-29.0735150	10.236	30
234576860	259.0923970	-18.4939620	9.918	30
225550449	263.8011860	-22.3169760	10.091	30
231692036	257.1144590	-29.0448180	10.107	30
236647822	260.2191420	-26.4568410	10.362	30
231186779	257.6187950	-24.2319130	9.975	30
231016723	256.1796800	-25.3513930	9.990	30
235855972	260.6111520	-29.1471760	10.040	30
235862208	261.1841580	-29.1282200	10.205	30
203185512	253.1598480	-26.9659930	10.117	30
230897226	257.0030260	-18.0388760	10.038	30
242107091	262.8701530	-30.3978030	10.218	30
232319475	256.2993160	-26.2796180	10.104	30
237905467	261.9426290	-30.4564130	10.336	30
237856653	258.8644370	-30.6021210	10.393	30
203853332	253.3910760	-24.6833240	10.102	30
223430464	268.0686090	-25.9853620	10.157	30
231654129	257.6123470	-29.1970210	10.377	30
204115959	254.5622250	-23.6026420	10.042	30
230607179	255.9201720	-20.8637990	10.278	30
232139382	255.0351980	-27.1181360	10.111	30
227121694	262.6276850	-18.9377610	10.111	30
231863188	257.0585730	-28.3374620	9.687	30
233388992	257.7558270	-30.0458290	10.124	30
226171972	266.4054970	-21.1296620	10.377	30
231963721	254.9929700	-27.9076440	10.135	30
237981660	258.6746720	-30.2292020	10.286	30
235632687	261.3383700	-29.8337750	10.269	30
235877228	261.1324400	-29.0820260	10.150	30
203671241	254.5563580	-25.3407260	10.503	30
