343.003456,2.095824,11.445683088579328,9.409,8.784,8.615
343.004883,1.224603,10.978154529354121,8.955,8.319,8.165
343.025925,0.275627,11.415042387250114,10.099,9.684,9.6
343.065827,0.767063,11.43201004048108,10.195,9.852,9.757
343.09845,2.240477,10.893052641348373,9.757,9.458,9.401
343.1247,1.587775,9.99180940947712,9.039,8.916,8.799
343.142246,0.483488,9.422777621174845,7.058,6.43,6.163
343.154469,1.682951,9.730796036399536,7.811,7.249,7.052
343.164939,2.213154,11.20293569041572,9.777,9.305,9.209
343.190914,1.501718,10.606018983999995,8.549,7.894,7.749
343.200067,1.686717,11.088932846122335,10.202,10.069,9.994
343.214575,2.356036,11.090083897386883,8.566,7.876,7.597
343.271011,2.506455,9.455971501916991,8.151,7.762,7.66
343.282208,1.3606,10.670363100934273,9.79,9.62,9.585
343.296346,1.245747,9.422027107617204,7.968,7.513,7.385
343.310947,2.989178,11.007242440467007,9.826,9.53,9.434
343.322323,2.594709,11.050853008847248,9.459,8.946,8.813
343.346644,0.81156,10.229119095322634,9.043,8.73,8.647
343.352994,2.784363,11.094376413192066,9.529,9.031,8.894
343.379292,0.633027,10.87171919727221,9.398,8.918,8.805
343.396349,0.272502,10.708242726635218,10.03,9.928,9.906
343.41955,0.179863,10.098395902661327,9.013,8.755,8.694
343.419805,1.925288,11.41184658920438,10.358,10.11,10.06
343.427157,2.009578,9.875796907978117,8.697,8.338,8.307
343.430642,1.25671,10.658092113674721,9.58,9.289,9.266
343.431563,1.429416,11.158716877877671,10.108,9.908,9.812
343.433543,0.795374,10.63362998962419,9.004,8.499,8.343
343.440786,2.177095,10.327069246453348,8.287,7.702,7.492
343.457463,0.642113,11.48053332234878,10.156,9.776,9.651
343.470845,1.348661,11.395771418385277,9.443,8.822,8.674
343.472007,0.511126,9.508975382246321,8.136,7.69,7.599
343.473994,2.78444,9.281042387250112,7.965,7.559,7.466
343.489105,2.732711,10.656395902661327,9.571,9.318,9.252
343.497928,0.418895,11.49409302315944,10.382,10.096,10.044
343.508367,2.897271,11.061564156305213,10.014,9.781,9.72
343.519871,2.765547,11.34765859595082,10.175,9.908,9.79
343.540133,2.415411,11.330081450595053,9.808,9.301,9.192
343.541187,0.433799,11.340061334207876,9.574,9.004,8.864
343.557868,0.574501,11.462491094041875,10.436,10.193,10.155
343.606061,0.418904,10.692561490800237,9.042,8.496,8.373
343.632395,0.819566,9.597415810739964,7.96,7.396,7.296
343.734998,2.734205,11.251124811813693,9.526,8.994,8.83
343.769281,2.402269,10.650726580444845,9.54,9.287,9.203
343.776813,1.264619,10.08966204967663,9.019,8.81,8.71
343.796918,0.275581,10.446305771898661,8.95,8.465,8.346
343.847299,0.77911,11.095560571662338,10.213,10.06,10.007
343.885529,2.949477,10.887498655756728,9.829,9.621,9.528
343.887902,1.632022,11.047335573311264,9.86,9.573,9.463
343.899386,0.47307,10.970881093817141,9.24,8.658,8.542
343.927754,2.92839,11.254732656783276,9.648,9.116,8.996
343.93962,2.709458,11.25652248335157,9.34,8.791,8.582
343.946834,1.349917,10.34514331265407,8.399,7.829,7.632
343.955139,0.43296,10.536800208582797,9.507,9.287,9.224
343.965925,1.347088,9.653214019078852,7.899,7.352,7.193
343.969167,1.33881,10.410929159124557,7.892,7.147,6.927
343.99298,2.340475,11.13327203267584,9.685,9.228,9.105
344.005224,2.868141,10.781290402661128,8.926,8.385,8.187
344.006822,2.148096,10.71106924645334,8.671,8.059,7.876
344.027771,0.837457,10.335503493912668,9.174,8.883,8.798
344.058853,0.991396,10.918503493912668,9.757,9.428,9.381
344.060993,0.704716,11.221788069278947,9.986,9.661,9.549
344.073381,2.627144,11.149345995319422,9.973,9.67,9.585
