# ra (deg)
# ___ right ascension (J2000 decimal deg)
# dec (deg)
# ___ declination (J2000 decimal deg)
# err_maj (arcsec)
# ___ Semi-major axis length of the one sigma position uncertainty ellipse
# err_min (arcsec)
# ___ Semi-minor axis length of the one sigma position uncertainty ellipse
# err_ang (deg)
# ___ angle of error ellipse major axis (E of N)
# designation
# ___ source designation formed from sexigesimal coordinates
# j_m (mag)
# ___ J band selected "default" magnitude
# j_cmsig (mag)
# ___ corrected J band photometric uncertainty
# j_msigcom (mag)
# ___ combined (total) J band photometric uncertainty
# j_snr
# ___ J band "scan" signal-to-noise ratio
# h_m (mag)
# ___ H band selected "default" magnitude
# h_cmsig (mag)
# ___ corrected H band photometric uncertainty
# h_msigcom (mag)
# ___ combined (total) H band photometric uncertainty
# h_snr
# ___ H band "scan" signal-to-noise ratio
# k_m (mag)
# ___ K band selected "default" magnitude
# k_cmsig (mag)
# ___ corrected K band photometric uncertainty
# k_msigcom (mag)
# ___ combined (total) K band photometric uncertainty
# k_snr
# ___ K band "scan" signal-to-noise ratio
# ph_qual
# ___ flag indicating photometric quality of source
# rd_flg
# ___ source of JHK "default" mags (AKA "read flag")
# bl_flg
# ___ indicates # JHK components fit simultaneously to source
# cc_flg
# ___ indicates JHK artifact contamination and/or confusion
# ndet
# ___ number of >3-sig. ap. mag measurements, # possible (jjhhkk)
# gal_contam
# ___ flag indicating if src is contaminated by extended source
# mp_flg
# ___ src is positionally associated with an asteroid, comet, etc
# j_h ->  Reference:    Input column(s): j_m, h_m, k_m, rd_flg
# h_k ->  Reference:    Input column(s): j_m, h_m, k_m, rd_flg
# j_k ->  Reference:    Input column(s): j_m, h_m, k_m, rd_flg
349.961202	-2.968347	11.324562807802305	10.245	10.009	9.93
354.961618	-2.862543	11.336470071455064	9.161	8.509	8.326
347.847496	-5.560365	11.35091200993074	10.12	9.76	9.687
348.275789	-11.566541	11.366289747636966	10.162	9.826	9.751
344.856283	-2.336239	11.390480360531093	10.369	10.147	10.091
349.393005	-0.835103	11.396141275585324	10.33	10.095	10.024
347.794462	-8.268438	11.398027107617207	9.944	9.448	9.361
349.705824	1.920172	11.402192374946123	10.21	9.931	9.809
350.434833	-8.864132	11.408684703592844	9.855	9.32	9.225
350.019466	-3.007644	11.42451647665044	10.282	10.008	9.921
349.393319	-0.833701	11.453716877877671	10.403	10.149	10.107
359.145881	-4.170447	11.456524905116307	9.941	9.408	9.328
352.098577	-0.628424	11.459635626755556	10.312	9.997	9.947
352.158473	-0.58606	11.47846332419534	10.296	9.966	9.903
354.959929	-3.783351	11.496084522059313	10.463	10.225	10.178
