229061224	186.6910553	-0.1833150	8.526	30
201413152	182.3576850	-0.7585440	8.285	30
228781119	186.9990387	-7.5680981	8.764	30
228899329	186.7928314	-3.2875230	8.460	30
201299177	181.4777110	-2.4632610	8.852	30
201085616	183.0619150	-7.0010640	8.603	30
229164725	188.5792999	2.3930399	8.898	30
201101802	181.4628990	-6.5403690	8.597	30
228823923	185.7342377	-5.7800188	9.008	30
201130547	181.1870890	-5.7732350	8.711	30
229114251	187.2257538	1.1485250	8.965	30
228930027	190.4582520	-2.7504511	8.786	30
228796120	192.8101959	-6.9449768	9.069	30
228757035	190.7708130	-8.6101408	8.849	30
229166612	188.5792542	2.4445119	9.156	30
228952767	188.9506226	-2.3418400	9.211	30
229133837	190.5989227	1.6159050	9.077	30
228977940	186.6198425	-1.8879390	9.429	30
228758266	185.5176086	-8.5576611	8.761	30
228734658	186.7104340	-9.6365461	9.139	30
228780831	186.9232330	-7.5817528	9.299	30
229113371	187.8134918	1.1248280	9.334	30
228785951	192.6038666	-7.3635578	9.431	30
228723337	184.8676147	-10.1908693	9.252	30
229101328	190.8770447	0.8127120	9.244	30
228850371	186.9845886	-4.6777210	9.541	30
201515363	181.1644470	0.7595940	9.326	30
228770061	192.1189117	-8.0449858	9.549	30
228834788	189.6867981	-5.3281441	9.358	30
229024432	191.9827271	-1.0103080	9.295	30
229079720	190.1680908	0.2636160	9.372	30
228985703	192.7906036	-1.7483150	9.217	30
228898114	189.6985168	-3.3090711	9.446	30
229062677	186.6422424	-0.1488100	9.436	30
201467243	184.4324030	0.0316370	9.467	30
228855821	187.6926727	-4.4455371	9.467	30
201412179	182.4126580	-0.7736480	9.538	30
201511428	181.1219380	0.6978720	9.509	30
228902151	186.8326569	-3.2382679	9.510	30
229127118	186.9853058	1.4568170	9.736	30
228784557	192.6273346	-7.4223900	9.677	30
228834106	189.5798645	-5.3585491	9.563	30
228813422	186.3620605	-6.2169099	9.703	30
229133911	187.1537628	1.6171770	9.812	30
229109930	189.8619537	1.0329040	9.733	30
201165665	181.0974330	-4.9224650	9.592	30
201464438	184.3505190	-0.0110340	9.608	30
229045654	190.0004578	-0.5293470	9.712	30
228849790	185.6223907	-4.7013421	9.638	30
201658221	184.7836770	2.9464760	9.457	30
228759949	190.9311981	-8.4850597	9.895	30
201127882	180.5789800	-5.8377800	9.755	30
201652287	185.8762510	2.8520770	9.679	30
228859270	186.1629028	-4.2995229	9.665	30
201277354	183.8976460	-2.7928980	9.696	30
229134259	190.6571960	1.6252110	9.745	30
228806049	186.7869263	-6.5276451	9.903	30
228752884	182.5833893	-8.7960939	9.818	30
201518261	182.3787210	0.8033750	9.822	30
229101444	190.9594574	0.8157380	9.654	30
228725316	182.8509827	-10.0923405	9.836	30
228968185	187.7911987	-2.0668719	9.759	30
201109198	182.4468360	-6.3342860	9.738	30
228856248	187.6197510	-4.4276819	9.839	30
228849302	185.9237823	-4.7207050	9.777	30
228748659	183.3054199	-8.9822340	9.448	30
228739927	188.1265869	-9.3868084	9.843	30
201129979	180.5913250	-5.7880000	9.849	30
228862367	185.7955017	-4.1717992	9.681	30
201649952	185.8329660	2.8156780	9.736	30
228734666	186.6530151	-9.6361113	9.749	30
201193341	183.1093090	-4.2581440	10.061	30
201616438	186.0195450	2.2978890	9.891	30
201654566	184.3660910	2.8878440	9.911	30
229102880	187.7111664	0.8545450	9.876	30
228903514	188.8465576	-3.2138879	9.924	30
201617921	184.1810840	2.3202770	9.947	30
228726859	182.2335968	-10.0163116	9.799	30
229080617	190.1398010	0.2865240	9.783	30
201386192	183.5590790	-1.1687100	9.726	30
228819084	186.0410156	-5.9851089	9.814	30
201660388	184.1538000	2.9823610	9.874	30
229119550	187.5755157	1.2804019	9.968	30
228855016	190.6752014	-4.4792428	9.905	30
228709679	188.8323669	-10.8744440	9.894	30
228963953	187.7976074	-2.1440029	9.965	30
228733091	186.8960419	-9.7120914	9.934	30
229106647	190.7997589	0.9470570	9.841	30
228812764	186.4528809	-6.2442660	10.253	30
228851831	185.4888000	-4.6145139	10.102	30
228790929	186.7451324	-7.1571770	9.980	30
228933769	190.4292755	-2.6831729	9.965	30
201294760	181.4429090	-2.5287150	10.078	30
228726299	182.8548126	-10.0444221	10.088	30
201474238	181.4583380	0.1340160	10.103	30
229049265	187.0400238	-0.4470350	10.039	30
201431499	182.1452660	-0.4867300	10.178	30
201288952	180.6503760	-2.6156080	9.876	30
229115319	187.3028870	1.1765590	10.029	30
228807607	186.7523346	-6.4623761	10.268	30
201244088	184.8216300	-3.2989650	10.015	30
201574329	185.9586800	1.6508570	9.947	30
201115468	179.6678040	-6.1618170	10.167	30
228783708	192.3442078	-7.4575672	10.172	30
228857338	189.6952515	-4.3788471	10.006	30
201094853	181.3587610	-6.7421100	10.067	30
228955567	188.9220734	-2.2927899	10.088	30
201084880	182.4194440	-7.0211490	9.727	30
228987222	192.7308197	-1.7201720	10.001	30
228840073	186.5931702	-5.1073909	9.980	30
229020433	187.0234375	-1.0973090	10.195	30
228804239	191.1821442	-6.6010261	10.041	30
228834920	188.8579712	-5.3226399	10.071	30
228719452	188.6304474	-10.3783998	9.988	30
